Make,Model,Year,Engine Cylinders,Driven Wheels,Price
Acura,ILX,2016,4,fwd,29900
Acura,ILX,2016,4,fwd,29200
Acura,ILX,2016,4,fwd,31890
Acura,ILX,2016,4,fwd,32900
Acura,ILX,2016,4,fwd,27900
Acura,ILX,2017,4,fwd,32990
Acura,ILX,2017,4,fwd,29290
Acura,ILX,2017,4,fwd,31980
Acura,ILX,2017,4,fwd,34980
Acura,ILX,2017,4,fwd,27990
Acura,ILX,2017,4,fwd,29990
Chevrolet,Impala Limited,2014,6,fwd,26840
Chevrolet,Impala Limited,2014,6,fwd,25830
Chevrolet,Impala Limited,2014,6,fwd,30535
Chevrolet,Impala Limited,2015,6,fwd,26840
Chevrolet,Impala Limited,2015,6,fwd,25830
Chevrolet,Impala Limited,2015,6,fwd,30535
Chevrolet,Impala Limited,2016,6,fwd,26840
Chevrolet,Impala Limited,2016,6,fwd,30535
Chevrolet,Impala Limited,2016,6,fwd,25830
Chevrolet,Impala,2015,4,fwd,34465
Chevrolet,Impala,2015,4,fwd,27060
Chevrolet,Impala,2015,6,fwd,40660
Chevrolet,Impala,2015,6,fwd,35440
Chevrolet,Impala,2015,6,fwd,30285
Chevrolet,Impala,2015,4,fwd,29310
Chevrolet,Impala,2015,4,fwd,27060
Chevrolet,Impala,2015,6,fwd,37535
Chevrolet,Impala,2016,6,fwd,40810
Chevrolet,Impala,2016,6,fwd,35540
Chevrolet,Impala,2016,6,fwd,37570
Chevrolet,Impala,2016,6,fwd,30435
Chevrolet,Impala,2016,4,fwd,27095
Chevrolet,Impala,2016,4,fwd,29460
Chevrolet,Impala,2016,4,fwd,27095
Chevrolet,Impala,2017,6,fwd,35645
Chevrolet,Impala,2017,6,fwd,37675
Chevrolet,Impala,2017,6,fwd,40915
Chrysler,Imperial,1991,6,fwd,2000
Chrysler,Imperial,1992,6,fwd,2000
Chrysler,Imperial,1993,6,fwd,2000
Subaru,Impreza WRX,2013,4,4wd,28295
Subaru,Impreza WRX,2013,4,4wd,29295
Subaru,Impreza WRX,2013,4,4wd,36295
Subaru,Impreza WRX,2013,4,4wd,37645
Subaru,Impreza WRX,2013,4,4wd,34295
Subaru,Impreza WRX,2013,4,4wd,25795
Subaru,Impreza WRX,2013,4,4wd,29295
Subaru,Impreza WRX,2013,4,4wd,28295
Subaru,Impreza WRX,2013,4,4wd,25795
Subaru,Impreza WRX,2014,4,4wd,28495
Subaru,Impreza WRX,2014,4,4wd,29495
Subaru,Impreza WRX,2014,4,4wd,34495
Subaru,Impreza WRX,2014,4,4wd,25995
Subaru,Impreza WRX,2014,4,4wd,36495
Subaru,Impreza WRX,2014,4,4wd,25995
Subaru,Impreza WRX,2014,4,4wd,37845
Subaru,Impreza WRX,2014,4,4wd,28495
Subaru,Impreza WRX,2014,4,4wd,29495
Subaru,Impreza,2015,4,4wd,21495
Subaru,Impreza,2015,4,4wd,23295
Subaru,Impreza,2015,4,4wd,20995
Subaru,Impreza,2015,4,4wd,20995
Subaru,Impreza,2015,4,4wd,22795
Subaru,Impreza,2015,4,4wd,19695
Subaru,Impreza,2015,4,4wd,18695
Subaru,Impreza,2015,4,4wd,18195
Subaru,Impreza,2015,4,4wd,22295
Subaru,Impreza,2015,4,4wd,21995
Subaru,Impreza,2015,4,4wd,19195
Subaru,Impreza,2016,4,4wd,18295
Subaru,Impreza,2016,4,4wd,21095
Subaru,Impreza,2016,4,4wd,22095
Subaru,Impreza,2016,4,4wd,21095
Subaru,Impreza,2016,4,4wd,21595
Subaru,Impreza,2016,4,4wd,19795
Subaru,Impreza,2016,4,4wd,23595
Subaru,Impreza,2016,4,4wd,19295
Subaru,Impreza,2016,4,4wd,18795
Subaru,Impreza,2016,4,4wd,22595
Subaru,Impreza,2016,4,4wd,23095
Subaru,Impreza,2017,4,4wd,18395
Subaru,Impreza,2017,4,4wd,18895
Subaru,Impreza,2017,4,4wd,21695
Subaru,Impreza,2017,4,4wd,21195
Subaru,Impreza,2017,4,4wd,24595
Subaru,Impreza,2017,4,4wd,24095
Subaru,Impreza,2017,4,4wd,22795
Subaru,Impreza,2017,4,4wd,21995
Subaru,Impreza,2017,4,4wd,19895
Subaru,Impreza,2017,4,4wd,23295
Subaru,Impreza,2017,4,4wd,19395
Subaru,Impreza,2017,4,4wd,22495
Scion,iM,2016,4,fwd,18460
Scion,iM,2016,4,fwd,19200
Honda,Insight,2012,4,fwd,23690
Honda,Insight,2012,4,fwd,18500
Honda,Insight,2012,4,fwd,20275
Honda,Insight,2012,4,fwd,18500
Honda,Insight,2012,4,fwd,21965
Honda,Insight,2012,4,fwd,20275
Honda,Insight,2012,4,fwd,21965
Honda,Insight,2012,4,fwd,23690
Honda,Insight,2013,4,fwd,22065
Honda,Insight,2013,4,fwd,20375
Honda,Insight,2013,4,fwd,23790
Honda,Insight,2013,4,fwd,20375
Honda,Insight,2013,4,fwd,18600
Honda,Insight,2013,4,fwd,23790
Honda,Insight,2013,4,fwd,18600
Honda,Insight,2013,4,fwd,22065
Honda,Insight,2014,4,fwd,22190
Honda,Insight,2014,4,fwd,23915
Honda,Insight,2014,4,fwd,18725
Honda,Insight,2014,4,fwd,20500
Acura,Integra,1999,4,fwd,2827
Acura,Integra,1999,4,fwd,3000
Acura,Integra,1999,4,fwd,2912
Acura,Integra,1999,4,fwd,3381
Acura,Integra,1999,4,fwd,3355
Acura,Integra,1999,4,fwd,2799
Acura,Integra,2000,4,fwd,3130
Acura,Integra,2000,4,fwd,3012
Acura,Integra,2000,4,fwd,3622
Acura,Integra,2000,4,fwd,3652
Acura,Integra,2000,4,fwd,3222
Acura,Integra,2000,4,fwd,7398
Acura,Integra,2000,4,fwd,3086
Acura,Integra,2001,4,fwd,22600
Acura,Integra,2001,4,fwd,21050
Acura,Integra,2001,4,fwd,19400
Acura,Integra,2001,4,fwd,20200
Acura,Integra,2001,4,fwd,21600
Acura,Integra,2001,4,fwd,21850
Acura,Integra,2001,4,fwd,21000
Acura,Integra,2001,4,fwd,22400
Acura,Integra,2001,4,fwd,24450
Acura,Integra,2001,4,fwd,20200
Acura,Integra,2001,4,fwd,22300
Dodge,Intrepid,2002,6,fwd,27055
Dodge,Intrepid,2002,6,fwd,20810
Dodge,Intrepid,2002,6,fwd,22970
Dodge,Intrepid,2003,6,fwd,24875
Dodge,Intrepid,2003,6,fwd,21155
Dodge,Intrepid,2004,6,fwd,25415
Dodge,Intrepid,2004,6,fwd,25105
Dodge,Intrepid,2004,6,fwd,21385
Oldsmobile,Intrigue,2000,6,fwd,2233
Oldsmobile,Intrigue,2000,6,fwd,2484
Oldsmobile,Intrigue,2000,6,fwd,2290
Oldsmobile,Intrigue,2001,6,fwd,22515
Oldsmobile,Intrigue,2001,6,fwd,26635
Oldsmobile,Intrigue,2001,6,fwd,24270
Oldsmobile,Intrigue,2002,6,fwd,28070
Oldsmobile,Intrigue,2002,6,fwd,24580
Oldsmobile,Intrigue,2002,6,fwd,23160
Scion,iQ,2013,4,fwd,15495
Scion,iQ,2014,4,fwd,17850
Scion,iQ,2014,4,fwd,15665
Scion,iQ,2015,4,fwd,15665
Lexus,IS 200t,2016,4,rwd,37325
Lexus,IS 200t,2017,4,rwd,37825
Lexus,IS 250 C,2013,6,rwd,42610
Lexus,IS 250 C,2014,6,rwd,42860
Lexus,IS 250 C,2015,6,rwd,43360
Lexus,IS 250,2013,6,rwd,35065
Lexus,IS 250,2013,6,4wd,37525
Lexus,IS 250,2014,6,rwd,36100
Lexus,IS 250,2014,6,4wd,38635
Lexus,IS 250,2015,6,rwd,36550
Lexus,IS 250,2015,6,rwd,41440
Lexus,IS 250,2015,6,4wd,39085
Lexus,IS 250,2015,6,4wd,43690
Lexus,IS 300,2005,6,rwd,31105
Lexus,IS 300,2005,6,rwd,31105
Lexus,IS 300,2005,6,rwd,29735
Lexus,IS 300,2016,6,4wd,39700
Lexus,IS 300,2017,6,4wd,40200
Lexus,IS 350 C,2013,6,rwd,46890
Lexus,IS 350 C,2014,6,rwd,47140
Lexus,IS 350 C,2015,6,rwd,47640
Lexus,IS 350,2014,6,rwd,39615
Lexus,IS 350,2014,6,4wd,41850
Lexus,IS 350,2015,6,rwd,40065
Lexus,IS 350,2015,6,4wd,42300
Lexus,IS 350,2016,6,4wd,43035
Lexus,IS 350,2016,6,rwd,40870
Lexus,IS F,2012,8,rwd,61300
Lexus,IS F,2013,8,rwd,61750
Lexus,IS F,2014,8,rwd,63600
Infiniti,J30,1995,6,rwd,2000
Infiniti,J30,1996,6,rwd,2000
Infiniti,J30,1996,6,rwd,2000
Infiniti,J30,1997,6,rwd,2081
Infiniti,J30,1997,6,rwd,2032
Infiniti,J30,1997,6,rwd,2081
Infiniti,J30,1997,6,rwd,2000
Volkswagen,Jetta GLI,2013,4,fwd,25270
Volkswagen,Jetta GLI,2013,4,fwd,26195
Volkswagen,Jetta GLI,2013,4,fwd,24170
Volkswagen,Jetta GLI,2013,4,fwd,29525
Volkswagen,Jetta GLI,2013,4,fwd,27295
Volkswagen,Jetta GLI,2013,4,fwd,27295
Volkswagen,Jetta GLI,2013,4,fwd,28200
Volkswagen,Jetta GLI,2013,4,fwd,24170
Volkswagen,Jetta GLI,2013,4,fwd,26420
Volkswagen,Jetta GLI,2013,4,fwd,27520
Volkswagen,Jetta GLI,2013,4,fwd,29300
Volkswagen,Jetta GLI,2013,4,fwd,25045
Volkswagen,Jetta GLI,2013,4,fwd,29300
Volkswagen,Jetta GLI,2013,4,fwd,26195
Volkswagen,Jetta GLI,2013,4,fwd,28425
Volkswagen,Jetta GLI,2013,4,fwd,28200
Volkswagen,Jetta GLI,2013,4,fwd,23945
Volkswagen,Jetta GLI,2013,4,fwd,27520
Volkswagen,Jetta GLI,2013,4,fwd,28425
Volkswagen,Jetta GLI,2013,4,fwd,25045
Volkswagen,Jetta GLI,2013,4,fwd,23945
Volkswagen,Jetta GLI,2013,4,fwd,25270
Volkswagen,Jetta GLI,2013,4,fwd,29525
Volkswagen,Jetta GLI,2013,4,fwd,26420
Volkswagen,Jetta GLI,2014,4,fwd,24535
Volkswagen,Jetta GLI,2014,4,fwd,30875
Volkswagen,Jetta GLI,2014,4,fwd,28555
Volkswagen,Jetta GLI,2014,4,fwd,29775
Volkswagen,Jetta GLI,2014,4,fwd,28855
Volkswagen,Jetta GLI,2014,4,fwd,27925
Volkswagen,Jetta GLI,2014,4,fwd,27455
Volkswagen,Jetta GLI,2014,4,fwd,30875
Volkswagen,Jetta GLI,2014,4,fwd,25635
Volkswagen,Jetta GLI,2014,4,fwd,29775
Volkswagen,Jetta GLI,2014,4,fwd,27455
Volkswagen,Jetta GLI,2014,4,fwd,28855
Volkswagen,Jetta GLI,2014,4,fwd,25635
Volkswagen,Jetta GLI,2014,4,fwd,24535
Volkswagen,Jetta GLI,2014,4,fwd,26825
Volkswagen,Jetta GLI,2014,4,fwd,28555
Volkswagen,Jetta GLI,2014,4,fwd,27925
Volkswagen,Jetta GLI,2014,4,fwd,29955
Volkswagen,Jetta GLI,2014,4,fwd,29955
Volkswagen,Jetta GLI,2014,4,fwd,26825
Volkswagen,Jetta Hybrid,2013,4,fwd,26990
Volkswagen,Jetta Hybrid,2013,4,fwd,24995
Volkswagen,Jetta Hybrid,2013,4,fwd,29325
Volkswagen,Jetta Hybrid,2013,4,fwd,31180
Volkswagen,Jetta Hybrid,2014,4,fwd,31895
Volkswagen,Jetta Hybrid,2014,4,fwd,25560
Volkswagen,Jetta Hybrid,2014,4,fwd,27645
Volkswagen,Jetta Hybrid,2014,4,fwd,30245
Volkswagen,Jetta SportWagen,2012,5,fwd,24210
Volkswagen,Jetta SportWagen,2012,5,fwd,21295
Volkswagen,Jetta SportWagen,2012,4,fwd,28120
Volkswagen,Jetta SportWagen,2012,5,fwd,24210
Volkswagen,Jetta SportWagen,2012,5,fwd,21295
Volkswagen,Jetta SportWagen,2012,5,fwd,20195
Volkswagen,Jetta SportWagen,2012,5,fwd,20195
Volkswagen,Jetta SportWagen,2012,4,fwd,28390
Volkswagen,Jetta SportWagen,2012,4,fwd,29220
Volkswagen,Jetta SportWagen,2012,5,fwd,25960
Volkswagen,Jetta SportWagen,2012,4,fwd,26640
Volkswagen,Jetta SportWagen,2012,5,fwd,25960
Volkswagen,Jetta SportWagen,2012,4,fwd,25540
Volkswagen,Jetta SportWagen,2012,4,fwd,27290
Volkswagen,Jetta SportWagen,2013,5,fwd,21695
Volkswagen,Jetta SportWagen,2013,5,fwd,21695
Volkswagen,Jetta SportWagen,2013,4,fwd,29495
Volkswagen,Jetta SportWagen,2013,5,fwd,20595
Volkswagen,Jetta SportWagen,2013,4,fwd,28395
Volkswagen,Jetta SportWagen,2013,4,fwd,26895
Volkswagen,Jetta SportWagen,2013,5,fwd,20595
Volkswagen,Jetta SportWagen,2013,4,fwd,28695
Volkswagen,Jetta SportWagen,2013,5,fwd,24395
Volkswagen,Jetta SportWagen,2013,5,fwd,26195
Volkswagen,Jetta SportWagen,2013,5,fwd,26195
Volkswagen,Jetta SportWagen,2013,5,fwd,24395
Volkswagen,Jetta SportWagen,2013,4,fwd,27595
Volkswagen,Jetta SportWagen,2013,4,fwd,25795
Volkswagen,Jetta SportWagen,2014,5,fwd,20995
Volkswagen,Jetta SportWagen,2014,4,fwd,27665
Volkswagen,Jetta SportWagen,2014,4,fwd,30265
Volkswagen,Jetta SportWagen,2014,4,fwd,29165
Volkswagen,Jetta SportWagen,2014,5,fwd,26685
Volkswagen,Jetta SportWagen,2014,5,fwd,24885
Volkswagen,Jetta SportWagen,2014,5,fwd,22095
Volkswagen,Jetta SportWagen,2014,5,fwd,26685
Volkswagen,Jetta SportWagen,2014,5,fwd,20995
Volkswagen,Jetta SportWagen,2014,4,fwd,26565
Volkswagen,Jetta SportWagen,2014,5,fwd,24885
Volkswagen,Jetta SportWagen,2014,5,fwd,22095
Volkswagen,Jetta SportWagen,2014,4,fwd,29465
Volkswagen,Jetta SportWagen,2014,4,fwd,28365
Volkswagen,Jetta,2015,4,fwd,22325
Volkswagen,Jetta,2015,4,fwd,29280
Volkswagen,Jetta,2015,4,fwd,23650
Volkswagen,Jetta,2015,4,fwd,25380
Volkswagen,Jetta,2015,4,fwd,25175
Volkswagen,Jetta,2015,4,fwd,26920
Volkswagen,Jetta,2015,4,fwd,20895
Volkswagen,Jetta,2015,4,fwd,21640
Volkswagen,Jetta,2015,4,fwd,26920
Volkswagen,Jetta,2015,4,fwd,28020
Volkswagen,Jetta,2015,4,fwd,22740
Volkswagen,Jetta,2015,4,fwd,30380
Volkswagen,Jetta,2015,4,fwd,29280
Volkswagen,Jetta,2015,4,fwd,24075
Volkswagen,Jetta,2015,4,fwd,30380
Volkswagen,Jetta,2015,4,fwd,16215
Volkswagen,Jetta,2015,4,fwd,28020
Volkswagen,Jetta,2015,4,fwd,17325
Volkswagen,Jetta,2015,4,fwd,20095
Volkswagen,Jetta,2015,4,fwd,23650
Volkswagen,Jetta,2015,4,fwd,18995
Volkswagen,Jetta,2015,4,fwd,26410
Volkswagen,Jetta,2015,4,fwd,22325
Volkswagen,Jetta,2015,4,fwd,20095
Volkswagen,Jetta,2015,4,fwd,25380
Volkswagen,Jetta,2015,4,fwd,31670
Volkswagen,Jetta,2015,4,fwd,18425
Volkswagen,Jetta,2015,4,fwd,27510
Volkswagen,Jetta,2015,4,fwd,19420
Volkswagen,Jetta,2015,4,fwd,18320
Volkswagen,Jetta,2015,4,fwd,18995
Volkswagen,Jetta,2015,4,fwd,21995
Volkswagen,Jetta,2016,4,fwd,22325
Volkswagen,Jetta,2016,4,fwd,23650
Volkswagen,Jetta,2016,4,fwd,29280
Volkswagen,Jetta,2016,4,fwd,19775
Volkswagen,Jetta,2016,4,fwd,25380
Volkswagen,Jetta,2016,4,fwd,28020
Volkswagen,Jetta,2016,4,fwd,26920
Volkswagen,Jetta,2016,4,fwd,18675
Volkswagen,Jetta,2016,4,fwd,26920
Volkswagen,Jetta,2016,4,fwd,23650
Volkswagen,Jetta,2016,4,fwd,21995
Volkswagen,Jetta,2016,4,fwd,18995
Volkswagen,Jetta,2016,4,fwd,20095
Volkswagen,Jetta,2016,4,fwd,20895
Volkswagen,Jetta,2016,4,fwd,31120
Volkswagen,Jetta,2016,4,fwd,17680
Volkswagen,Jetta,2016,4,fwd,28020
Volkswagen,Jetta,2016,4,fwd,18780
Volkswagen,Jetta,2016,4,fwd,30380
Volkswagen,Jetta,2016,4,fwd,30380
Volkswagen,Jetta,2016,4,fwd,29280
Volkswagen,Jetta,2016,4,fwd,25380
Volkswagen,Jetta,2017,4,fwd,28995
Volkswagen,Jetta,2017,4,fwd,21995
Volkswagen,Jetta,2017,4,fwd,20895
Volkswagen,Jetta,2017,4,fwd,18995
Volkswagen,Jetta,2017,4,fwd,17895
Volkswagen,Jetta,2017,4,fwd,24995
Volkswagen,Jetta,2017,4,fwd,27895
GMC,Jimmy,1999,6,4wd,2347
GMC,Jimmy,1999,6,rwd,2554
GMC,Jimmy,1999,6,4wd,2590
GMC,Jimmy,1999,6,rwd,2182
GMC,Jimmy,1999,6,4wd,2691
GMC,Jimmy,1999,6,4wd,2317
GMC,Jimmy,1999,6,4wd,2368
GMC,Jimmy,1999,6,rwd,2377
GMC,Jimmy,1999,6,rwd,2251
GMC,Jimmy,1999,6,rwd,2038
GMC,Jimmy,2000,6,rwd,2407
GMC,Jimmy,2000,6,4wd,2463
GMC,Jimmy,2000,6,4wd,2773
GMC,Jimmy,2000,6,rwd,2756
GMC,Jimmy,2000,6,rwd,2590
GMC,Jimmy,2000,6,4wd,2916
GMC,Jimmy,2000,6,rwd,2322
GMC,Jimmy,2000,6,rwd,2623
GMC,Jimmy,2000,6,4wd,2655
GMC,Jimmy,2000,6,4wd,2578
GMC,Jimmy,2001,6,rwd,26770
GMC,Jimmy,2001,6,4wd,22270
GMC,Jimmy,2001,6,4wd,25170
GMC,Jimmy,2001,6,4wd,31925
GMC,Jimmy,2001,6,rwd,19270
GMC,Jimmy,2001,6,rwd,22170
GMC,Jimmy,2001,6,4wd,30225
GMC,Jimmy,2001,6,rwd,28225
GMC,Jimmy,2001,6,4wd,33920
GMC,Jimmy,2001,6,4wd,28770
GMC,Jimmy,2001,6,rwd,29925
Dodge,Journey,2015,6,4wd,33295
Dodge,Journey,2015,6,4wd,33295
Dodge,Journey,2015,6,4wd,27395
Dodge,Journey,2015,6,4wd,28695
Dodge,Journey,2015,4,fwd,26595
Dodge,Journey,2015,4,fwd,23495
Dodge,Journey,2015,6,4wd,29995
Dodge,Journey,2015,4,fwd,25195
Dodge,Journey,2015,4,fwd,20695
Dodge,Journey,2015,6,fwd,31395
Dodge,Journey,2015,6,fwd,31395
Dodge,Journey,2016,4,fwd,27395
Dodge,Journey,2016,4,fwd,26295
Dodge,Journey,2016,6,4wd,26595
Dodge,Journey,2016,6,4wd,33695
Dodge,Journey,2016,6,4wd,28395
Dodge,Journey,2016,6,fwd,31795
Dodge,Journey,2016,6,4wd,30895
Dodge,Journey,2016,4,fwd,20995
Dodge,Journey,2016,4,fwd,24895
Dodge,Journey,2016,6,4wd,29795
Dodge,Journey,2017,4,fwd,20995
Dodge,Journey,2017,6,4wd,33695
Dodge,Journey,2017,4,fwd,26295
Dodge,Journey,2017,6,4wd,29795
Dodge,Journey,2017,6,fwd,31795
Dodge,Journey,2017,6,4wd,30995
Dodge,Journey,2017,6,4wd,26595
Dodge,Journey,2017,4,fwd,27495
Dodge,Journey,2017,6,4wd,28395
Dodge,Journey,2017,4,fwd,24895
Nissan,Juke,2015,4,fwd,25240
Nissan,Juke,2015,4,fwd,28020
Nissan,Juke,2015,4,4wd,30020
Nissan,Juke,2015,4,4wd,26940
Nissan,Juke,2015,4,fwd,20250
Nissan,Juke,2015,4,fwd,22300
Nissan,Juke,2015,4,4wd,24150
Nissan,Juke,2015,4,4wd,22100
Nissan,Juke,2015,4,4wd,27230
Nissan,Juke,2015,4,fwd,24830
Nissan,Juke,2016,4,fwd,24830
Nissan,Juke,2016,4,4wd,22100
Nissan,Juke,2016,4,fwd,28020
Nissan,Juke,2016,4,fwd,22300
Nissan,Juke,2016,4,4wd,24150
Nissan,Juke,2016,4,4wd,26940
Nissan,Juke,2016,4,4wd,30020
Nissan,Juke,2016,4,fwd,20250
Nissan,Juke,2016,4,4wd,27230
Nissan,Juke,2016,4,fwd,25240
Nissan,Juke,2017,4,fwd,28020
Nissan,Juke,2017,4,fwd,24830
Nissan,Juke,2017,4,4wd,30020
Nissan,Juke,2017,4,4wd,27230
Nissan,Juke,2017,4,4wd,26940
Nissan,Juke,2017,4,4wd,24400
Nissan,Juke,2017,4,4wd,22100
Nissan,Juke,2017,4,fwd,20250
Nissan,Juke,2017,4,fwd,22550
Nissan,Juke,2017,4,fwd,25240
Subaru,Justy,1992,3,4wd,2000
Subaru,Justy,1992,3,4wd,2000
Subaru,Justy,1992,3,fwd,2000
Subaru,Justy,1992,3,fwd,2000
Subaru,Justy,1993,3,fwd,2000
Subaru,Justy,1993,3,fwd,2000
Subaru,Justy,1993,3,4wd,2000
Subaru,Justy,1993,3,fwd,2000
Subaru,Justy,1994,3,fwd,2000
Subaru,Justy,1994,3,4wd,2000
Infiniti,JX,2013,6,fwd,41250
Infiniti,JX,2013,6,4wd,42650
Kia,K900,2015,8,rwd,59900
Kia,K900,2015,8,rwd,54500
Kia,K900,2016,6,rwd,49000
Kia,K900,2016,8,rwd,61900
Kia,K900,2016,6,rwd,54900
Suzuki,Kizashi,2011,4,fwd,21049
Suzuki,Kizashi,2011,4,fwd,22049
Suzuki,Kizashi,2011,4,fwd,24149
Suzuki,Kizashi,2011,4,4wd,27299
Suzuki,Kizashi,2011,4,4wd,23399
Suzuki,Kizashi,2011,4,fwd,24849
Suzuki,Kizashi,2011,4,fwd,23049
Suzuki,Kizashi,2011,4,fwd,25949
Suzuki,Kizashi,2011,4,4wd,22099
Suzuki,Kizashi,2011,4,4wd,25499
Suzuki,Kizashi,2011,4,fwd,18999
Suzuki,Kizashi,2012,4,fwd,23899
Suzuki,Kizashi,2012,4,4wd,25249
Suzuki,Kizashi,2012,4,4wd,27549
Suzuki,Kizashi,2012,4,fwd,22299
Suzuki,Kizashi,2012,4,4wd,23649
Suzuki,Kizashi,2012,4,4wd,25749
Suzuki,Kizashi,2012,4,fwd,24399
Suzuki,Kizashi,2012,4,fwd,18999
Suzuki,Kizashi,2012,4,fwd,26199
Suzuki,Kizashi,2012,4,fwd,25099
Suzuki,Kizashi,2012,4,fwd,20999
Suzuki,Kizashi,2012,4,fwd,22249
Suzuki,Kizashi,2012,4,4wd,27549
Suzuki,Kizashi,2012,4,fwd,26199
Suzuki,Kizashi,2012,4,4wd,22349
Suzuki,Kizashi,2013,4,fwd,25799
Suzuki,Kizashi,2013,4,fwd,21749
Suzuki,Kizashi,2013,4,4wd,23249
Suzuki,Kizashi,2013,4,4wd,28999
Suzuki,Kizashi,2013,4,fwd,19999
Suzuki,Kizashi,2013,4,4wd,27199
Buick,LaCrosse,2015,4,fwd,35725
Buick,LaCrosse,2015,6,fwd,31065
Buick,LaCrosse,2015,6,4wd,40500
Buick,LaCrosse,2015,6,fwd,39970
Buick,LaCrosse,2015,4,fwd,33635
Buick,LaCrosse,2015,6,fwd,38025
Buick,LaCrosse,2015,6,4wd,38730
Buick,LaCrosse,2016,6,fwd,34065
Buick,LaCrosse,2016,6,fwd,40145
Buick,LaCrosse,2016,6,4wd,38905
Buick,LaCrosse,2016,6,fwd,35900
Buick,LaCrosse,2016,6,fwd,33810
Buick,LaCrosse,2016,6,4wd,40675
Buick,LaCrosse,2016,6,fwd,38200
Buick,LaCrosse,2016,6,fwd,31065
Buick,LaCrosse,2017,6,fwd,36065
Buick,LaCrosse,2017,6,fwd,38665
Buick,LaCrosse,2017,6,4wd,43265
Buick,LaCrosse,2017,6,fwd,32065
Buick,LaCrosse,2017,6,fwd,41065
Mitsubishi,Lancer Evolution,2013,4,4wd,37895
Mitsubishi,Lancer Evolution,2013,4,4wd,34695
Mitsubishi,Lancer Evolution,2014,4,4wd,38195
Mitsubishi,Lancer Evolution,2014,4,4wd,34995
Mitsubishi,Lancer Evolution,2015,4,4wd,37995
Mitsubishi,Lancer Evolution,2015,4,4wd,34495
Mitsubishi,Lancer Evolution,2015,4,4wd,38995
Mitsubishi,Lancer Sportback,2012,4,fwd,21345
Mitsubishi,Lancer Sportback,2012,4,fwd,18395
Mitsubishi,Lancer Sportback,2013,4,fwd,18495
Mitsubishi,Lancer Sportback,2013,4,fwd,21495
Mitsubishi,Lancer Sportback,2014,4,fwd,21945
Mitsubishi,Lancer Sportback,2014,4,fwd,18595
Mitsubishi,Lancer,2015,4,fwd,17395
Mitsubishi,Lancer,2015,4,4wd,29495
Mitsubishi,Lancer,2015,4,fwd,20595
Mitsubishi,Lancer,2015,4,fwd,21595
Mitsubishi,Lancer,2015,4,4wd,20995
Mitsubishi,Lancer,2015,4,fwd,18295
Mitsubishi,Lancer,2016,4,fwd,18595
Mitsubishi,Lancer,2016,4,4wd,20995
Mitsubishi,Lancer,2016,4,fwd,17595
Mitsubishi,Lancer,2016,4,fwd,23495
Mitsubishi,Lancer,2016,4,fwd,22495
Mitsubishi,Lancer,2016,4,4wd,19995
Mitsubishi,Lancer,2016,4,4wd,21995
Mitsubishi,Lancer,2017,4,4wd,20295
Mitsubishi,Lancer,2017,4,4wd,21095
Mitsubishi,Lancer,2017,4,fwd,18795
Mitsubishi,Lancer,2017,4,fwd,17795
Mitsubishi,Lancer,2017,4,4wd,22095
Toyota,Land Cruiser,2015,8,4wd,80155
Toyota,Land Cruiser,2016,8,4wd,83825
Toyota,Land Cruiser,2017,8,4wd,84325
Maybach,Landaulet,2011,12,rwd,1380000
Maybach,Landaulet,2012,12,rwd,1382750
Plymouth,Laser,1992,4,fwd,2000
Plymouth,Laser,1992,4,fwd,2000
Plymouth,Laser,1992,4,fwd,2000
Plymouth,Laser,1992,4,4wd,2000
Plymouth,Laser,1993,4,4wd,2000
Plymouth,Laser,1993,4,fwd,2000
Plymouth,Laser,1993,4,fwd,2000
Plymouth,Laser,1993,4,fwd,2000
Plymouth,Laser,1994,4,4wd,2000
Plymouth,Laser,1994,4,fwd,2000
Plymouth,Laser,1994,4,fwd,2000
Plymouth,Laser,1994,4,fwd,2000
Chrysler,Le Baron,1993,6,fwd,2000
Chrysler,Le Baron,1993,6,fwd,2000
Chrysler,Le Baron,1993,4,fwd,2000
Chrysler,Le Baron,1993,6,fwd,2000
Chrysler,Le Baron,1993,4,fwd,2000
Chrysler,Le Baron,1993,6,fwd,2000
Chrysler,Le Baron,1993,4,fwd,2000
Chrysler,Le Baron,1993,6,fwd,2000
Chrysler,Le Baron,1994,6,fwd,2000
Chrysler,Le Baron,1994,6,fwd,2000
Chrysler,Le Baron,1994,6,fwd,2000
Chrysler,Le Baron,1995,6,fwd,2000
Pontiac,Le Mans,1991,4,fwd,2000
Pontiac,Le Mans,1991,4,fwd,2000
Pontiac,Le Mans,1991,4,fwd,2000
Pontiac,Le Mans,1992,4,fwd,2000
Pontiac,Le Mans,1992,4,fwd,2000
Pontiac,Le Mans,1992,4,fwd,2000
Pontiac,Le Mans,1993,4,fwd,2000
Pontiac,Le Mans,1993,4,fwd,2000
Pontiac,Le Mans,1993,4,fwd,2000
Nissan,Leaf,2014,0,fwd,35020
Nissan,Leaf,2014,0,fwd,32000
Nissan,Leaf,2014,0,fwd,28980
Nissan,Leaf,2015,0,fwd,32100
Nissan,Leaf,2015,0,fwd,35120
Nissan,Leaf,2015,0,fwd,29010
Nissan,Leaf,2015,0,fwd,32000
Nissan,Leaf,2016,0,fwd,29010
Nissan,Leaf,2016,0,fwd,34200
Nissan,Leaf,2016,0,fwd,36790
Subaru,Legacy,2015,4,4wd,26495
